"plot_id","species","height_class","count"
"6-5-29-65496","QUKE",45,0
"6-5-29-65496","QUKE",46,0
"6-5-29-65496","QUKE",47,0
"6-5-29-65496","QUKE",48,0
"6-5-29-65496","QUKE",49,0
"6-5-29-65496","QUKE",50,0
"6-5-29-65496","QUKE",51,0
"6-5-29-65496","QUKE",52,0
"6-5-29-65496","QUKE",53,0
"6-5-29-65496","QUKE",54,0
"6-5-39-50057","ABCO",1,0
"6-5-39-50057","ABCO",2,0
"6-5-39-50057","ABCO",3,0
"6-5-39-50057","ABCO",4,0
"6-5-39-50057","ABCO",5,0
"6-5-39-50057","ABCO",6,0
"6-5-39-50057","ABCO",7,0
"6-5-39-50057","ABCO",8,0
"6-5-39-50057","ABCO",9,0
"6-5-39-50057","ABCO",10,0
"6-5-39-50057","ABCO",11,0
"6-5-39-50057","ABCO",12,0
"6-5-39-50057","ABCO",13,0
"6-5-39-50057","ABCO",14,0
"6-5-39-50057","ABCO",15,0
"6-5-39-50057","ABCO",16,0
"6-5-39-50057","ABCO",17,0
"6-5-39-50057","ABCO",18,0
"6-5-39-50057","ABCO",19,0
"6-5-39-50057","ABCO",20,0
"6-5-39-50057","ABCO",21,0
"6-5-39-50057","ABCO",22,0
"6-5-39-50057","ABCO",23,0
"6-5-39-50057","ABCO",24,0
"6-5-39-50057","ABCO",25,0
"6-5-39-50057","ABCO",26,0
"6-5-39-50057","ABCO",27,0
"6-5-39-50057","ABCO",28,0
"6-5-39-50057","ABCO",29,0
"6-5-39-50057","ABCO",30,0
"6-5-39-50057","ABCO",31,0
"6-5-39-50057","ABCO",32,0
"6-5-39-50057","ABCO",33,0
"6-5-39-50057","ABCO",34,0
"6-5-39-50057","ABCO",35,0
"6-5-39-50057","ABCO",36,0
"6-5-39-50057","ABCO",37,0
"6-5-39-50057","ABCO",38,0
"6-5-39-50057","ABCO",39,0
"6-5-39-50057","ABCO",40,0
"6-5-39-50057","ABCO",41,0
"6-5-39-50057","ABCO",42,0
"6-5-39-50057","ABCO",43,0
"6-5-39-50057","ABCO",44,0
"6-5-39-50057","ABCO",45,0
"6-5-39-50057","ABCO",46,0
"6-5-39-50057","ABCO",47,0
"6-5-39-50057","ABCO",48,0
"6-5-39-50057","ABCO",49,0
"6-5-39-50057","ABCO",50,0
"6-5-39-50057","ABCO",51,0
"6-5-39-50057","ABCO",52,0
"6-5-39-50057","ABCO",53,0
"6-5-39-50057","ABCO",54,0
"6-5-39-50057","CADE27",1,0
"6-5-39-50057","CADE27",2,0
"6-5-39-50057","CADE27",3,0
"6-5-39-50057","CADE27",4,0
"6-5-39-50057","CADE27",5,0
"6-5-39-50057","CADE27",6,0
"6-5-39-50057","CADE27",7,0
"6-5-39-50057","CADE27",8,0
"6-5-39-50057","CADE27",9,0
"6-5-39-50057","CADE27",10,0
"6-5-39-50057","CADE27",11,0
"6-5-39-50057","CADE27",12,0
"6-5-39-50057","CADE27",13,0
"6-5-39-50057","CADE27",14,0
"6-5-39-50057","CADE27",15,0
"6-5-39-50057","CADE27",16,0
"6-5-39-50057","CADE27",17,0
"6-5-39-50057","CADE27",18,0
"6-5-39-50057","CADE27",19,0
"6-5-39-50057","CADE27",20,0
"6-5-39-50057","CADE27",21,0
"6-5-39-50057","CADE27",22,0
"6-5-39-50057","CADE27",23,0
"6-5-39-50057","CADE27",24,0
"6-5-39-50057","CADE27",25,0
"6-5-39-50057","CADE27",26,0
"6-5-39-50057","CADE27",27,0
"6-5-39-50057","CADE27",28,0
"6-5-39-50057","CADE27",29,0
"6-5-39-50057","CADE27",30,0
"6-5-39-50057","CADE27",31,0
"6-5-39-50057","CADE27",32,0
"6-5-39-50057","CADE27",33,0
"6-5-39-50057","CADE27",34,0
"6-5-39-50057","CADE27",35,0
"6-5-39-50057","CADE27",36,0
"6-5-39-50057","CADE27",37,0
"6-5-39-50057","CADE27",38,0
"6-5-39-50057","CADE27",39,0
"6-5-39-50057","CADE27",40,0
"6-5-39-50057","CADE27",41,0
"6-5-39-50057","CADE27",42,0
"6-5-39-50057","CADE27",43,0
"6-5-39-50057","CADE27",44,0
"6-5-39-50057","CADE27",45,0
"6-5-39-50057","CADE27",46,0
"6-5-39-50057","CADE27",47,0
"6-5-39-50057","CADE27",48,0
"6-5-39-50057","CADE27",49,0
"6-5-39-50057","CADE27",50,0
"6-5-39-50057","CADE27",51,0
"6-5-39-50057","CADE27",52,0
"6-5-39-50057","CADE27",53,0
"6-5-39-50057","CADE27",54,0
"6-5-39-50057","OTHER",1,0
"6-5-39-50057","OTHER",2,0
"6-5-39-50057","OTHER",3,0
"6-5-39-50057","OTHER",4,0
"6-5-39-50057","OTHER",5,0
"6-5-39-50057","OTHER",6,0
"6-5-39-50057","OTHER",7,0
"6-5-39-50057","OTHER",8,0
"6-5-39-50057","OTHER",9,0
"6-5-39-50057","OTHER",10,0
"6-5-39-50057","OTHER",11,0
"6-5-39-50057","OTHER",12,0
"6-5-39-50057","OTHER",13,0
"6-5-39-50057","OTHER",14,0
"6-5-39-50057","OTHER",15,0
"6-5-39-50057","OTHER",16,0
"6-5-39-50057","OTHER",17,0
"6-5-39-50057","OTHER",18,0
"6-5-39-50057","OTHER",19,0
"6-5-39-50057","OTHER",20,0
"6-5-39-50057","OTHER",21,0
"6-5-39-50057","OTHER",22,0
"6-5-39-50057","OTHER",23,0
"6-5-39-50057","OTHER",24,0
"6-5-39-50057","OTHER",25,0
"6-5-39-50057","OTHER",26,0
"6-5-39-50057","OTHER",27,0
"6-5-39-50057","OTHER",28,0
"6-5-39-50057","OTHER",29,0
"6-5-39-50057","OTHER",30,0
"6-5-39-50057","OTHER",31,0
"6-5-39-50057","OTHER",32,0
"6-5-39-50057","OTHER",33,0
"6-5-39-50057","OTHER",34,0
"6-5-39-50057","OTHER",35,0
"6-5-39-50057","OTHER",36,0
"6-5-39-50057","OTHER",37,0
"6-5-39-50057","OTHER",38,0
"6-5-39-50057","OTHER",39,0
"6-5-39-50057","OTHER",40,0
"6-5-39-50057","OTHER",41,0
"6-5-39-50057","OTHER",42,0
"6-5-39-50057","OTHER",43,0
"6-5-39-50057","OTHER",44,0
"6-5-39-50057","OTHER",45,0
"6-5-39-50057","OTHER",46,0
"6-5-39-50057","OTHER",47,0
"6-5-39-50057","OTHER",48,0
"6-5-39-50057","OTHER",49,0
"6-5-39-50057","OTHER",50,0
"6-5-39-50057","OTHER",51,0
"6-5-39-50057","OTHER",52,0
"6-5-39-50057","OTHER",53,0
"6-5-39-50057","OTHER",54,0
"6-5-39-50057","PILA",1,0
"6-5-39-50057","PILA",2,0
"6-5-39-50057","PILA",3,0
"6-5-39-50057","PILA",4,0
"6-5-39-50057","PILA",5,0
"6-5-39-50057","PILA",6,0
"6-5-39-50057","PILA",7,0
"6-5-39-50057","PILA",8,0
"6-5-39-50057","PILA",9,0
"6-5-39-50057","PILA",10,0
"6-5-39-50057","PILA",11,0
"6-5-39-50057","PILA",12,0
"6-5-39-50057","PILA",13,0
"6-5-39-50057","PILA",14,0
"6-5-39-50057","PILA",15,0
"6-5-39-50057","PILA",16,0
"6-5-39-50057","PILA",17,0
"6-5-39-50057","PILA",18,0
"6-5-39-50057","PILA",19,0
"6-5-39-50057","PILA",20,0
"6-5-39-50057","PILA",21,0
"6-5-39-50057","PILA",22,0
"6-5-39-50057","PILA",23,0
"6-5-39-50057","PILA",24,0
"6-5-39-50057","PILA",25,0
"6-5-39-50057","PILA",26,0
"6-5-39-50057","PILA",27,0
"6-5-39-50057","PILA",28,0
"6-5-39-50057","PILA",29,0
"6-5-39-50057","PILA",30,0
"6-5-39-50057","PILA",31,0
"6-5-39-50057","PILA",32,0
"6-5-39-50057","PILA",33,0
"6-5-39-50057","PILA",34,0
"6-5-39-50057","PILA",35,0
"6-5-39-50057","PILA",36,0
"6-5-39-50057","PILA",37,0
"6-5-39-50057","PILA",38,0
"6-5-39-50057","PILA",39,0
"6-5-39-50057","PILA",40,0
"6-5-39-50057","PILA",41,0
"6-5-39-50057","PILA",42,0
"6-5-39-50057","PILA",43,0
"6-5-39-50057","PILA",44,0
"6-5-39-50057","PILA",45,0
"6-5-39-50057","PILA",46,0
"6-5-39-50057","PILA",47,0
"6-5-39-50057","PILA",48,0
"6-5-39-50057","PILA",49,0
"6-5-39-50057","PILA",50,0
"6-5-39-50057","PILA",51,0
"6-5-39-50057","PILA",52,0
"6-5-39-50057","PILA",53,0
"6-5-39-50057","PILA",54,0
"6-5-39-50057","PIPO",1,0
"6-5-39-50057","PIPO",2,0
"6-5-39-50057","PIPO",3,0
"6-5-39-50057","PIPO",4,0
"6-5-39-50057","PIPO",5,0
"6-5-39-50057","PIPO",6,0
"6-5-39-50057","PIPO",7,0
"6-5-39-50057","PIPO",8,0
"6-5-39-50057","PIPO",9,0
"6-5-39-50057","PIPO",10,0
"6-5-39-50057","PIPO",11,0
"6-5-39-50057","PIPO",12,0
"6-5-39-50057","PIPO",13,0
"6-5-39-50057","PIPO",14,0
"6-5-39-50057","PIPO",15,0
"6-5-39-50057","PIPO",16,0
"6-5-39-50057","PIPO",17,0
"6-5-39-50057","PIPO",18,0
"6-5-39-50057","PIPO",19,0
"6-5-39-50057","PIPO",20,0
"6-5-39-50057","PIPO",21,0
"6-5-39-50057","PIPO",22,0
"6-5-39-50057","PIPO",23,0
"6-5-39-50057","PIPO",24,0
"6-5-39-50057","PIPO",25,0
"6-5-39-50057","PIPO",26,0
"6-5-39-50057","PIPO",27,0
"6-5-39-50057","PIPO",28,0
"6-5-39-50057","PIPO",29,0
"6-5-39-50057","PIPO",30,0
"6-5-39-50057","PIPO",31,0
"6-5-39-50057","PIPO",32,0
"6-5-39-50057","PIPO",33,0
"6-5-39-50057","PIPO",34,0
"6-5-39-50057","PIPO",35,0
"6-5-39-50057","PIPO",36,0
"6-5-39-50057","PIPO",37,0
"6-5-39-50057","PIPO",38,0
"6-5-39-50057","PIPO",39,0
"6-5-39-50057","PIPO",40,0
"6-5-39-50057","PIPO",41,0
"6-5-39-50057","PIPO",42,0
"6-5-39-50057","PIPO",43,0
"6-5-39-50057","PIPO",44,0
"6-5-39-50057","PIPO",45,0
"6-5-39-50057","PIPO",46,0
"6-5-39-50057","PIPO",47,0
"6-5-39-50057","PIPO",48,0
"6-5-39-50057","PIPO",49,0
"6-5-39-50057","PIPO",50,0
"6-5-39-50057","PIPO",51,0
"6-5-39-50057","PIPO",52,0
"6-5-39-50057","PIPO",53,0
"6-5-39-50057","PIPO",54,0
"6-5-39-50057","PSME",1,0
"6-5-39-50057","PSME",2,0
"6-5-39-50057","PSME",3,0
"6-5-39-50057","PSME",4,0
"6-5-39-50057","PSME",5,0
"6-5-39-50057","PSME",6,0
"6-5-39-50057","PSME",7,0
"6-5-39-50057","PSME",8,0
"6-5-39-50057","PSME",9,0
"6-5-39-50057","PSME",10,0
"6-5-39-50057","PSME",11,0
"6-5-39-50057","PSME",12,0
"6-5-39-50057","PSME",13,0
"6-5-39-50057","PSME",14,0
"6-5-39-50057","PSME",15,0
"6-5-39-50057","PSME",16,0
"6-5-39-50057","PSME",17,0
"6-5-39-50057","PSME",18,0
"6-5-39-50057","PSME",19,0
"6-5-39-50057","PSME",20,0
"6-5-39-50057","PSME",21,0
"6-5-39-50057","PSME",22,0
"6-5-39-50057","PSME",23,0
"6-5-39-50057","PSME",24,0
"6-5-39-50057","PSME",25,0
"6-5-39-50057","PSME",26,0
"6-5-39-50057","PSME",27,0
"6-5-39-50057","PSME",28,0
"6-5-39-50057","PSME",29,0
"6-5-39-50057","PSME",30,0
"6-5-39-50057","PSME",31,0
"6-5-39-50057","PSME",32,0
"6-5-39-50057","PSME",33,0
"6-5-39-50057","PSME",34,0
"6-5-39-50057","PSME",35,0
"6-5-39-50057","PSME",36,0
"6-5-39-50057","PSME",37,0
"6-5-39-50057","PSME",38,0
"6-5-39-50057","PSME",39,0
"6-5-39-50057","PSME",40,0
"6-5-39-50057","PSME",41,0
"6-5-39-50057","PSME",42,0
"6-5-39-50057","PSME",43,0
"6-5-39-50057","PSME",44,0
"6-5-39-50057","PSME",45,0
"6-5-39-50057","PSME",46,0
"6-5-39-50057","PSME",47,0
"6-5-39-50057","PSME",48,0
"6-5-39-50057","PSME",49,0
"6-5-39-50057","PSME",50,0
"6-5-39-50057","PSME",51,0
"6-5-39-50057","PSME",52,0
"6-5-39-50057","PSME",53,0
"6-5-39-50057","PSME",54,0
"6-5-39-50057","QUKE",1,0
"6-5-39-50057","QUKE",2,0
"6-5-39-50057","QUKE",3,0
"6-5-39-50057","QUKE",4,0
"6-5-39-50057","QUKE",5,0
"6-5-39-50057","QUKE",6,0
"6-5-39-50057","QUKE",7,0
"6-5-39-50057","QUKE",8,0
"6-5-39-50057","QUKE",9,0
"6-5-39-50057","QUKE",10,0
"6-5-39-50057","QUKE",11,0
"6-5-39-50057","QUKE",12,0
"6-5-39-50057","QUKE",13,0
"6-5-39-50057","QUKE",14,0
"6-5-39-50057","QUKE",15,0
"6-5-39-50057","QUKE",16,0
"6-5-39-50057","QUKE",17,0
"6-5-39-50057","QUKE",18,0
"6-5-39-50057","QUKE",19,0
"6-5-39-50057","QUKE",20,0
"6-5-39-50057","QUKE",21,0
"6-5-39-50057","QUKE",22,0
"6-5-39-50057","QUKE",23,0
"6-5-39-50057","QUKE",24,0
"6-5-39-50057","QUKE",25,0
"6-5-39-50057","QUKE",26,0
"6-5-39-50057","QUKE",27,0
"6-5-39-50057","QUKE",28,0
"6-5-39-50057","QUKE",29,0
"6-5-39-50057","QUKE",30,0
"6-5-39-50057","QUKE",31,0
"6-5-39-50057","QUKE",32,0
"6-5-39-50057","QUKE",33,0
"6-5-39-50057","QUKE",34,0
"6-5-39-50057","QUKE",35,0
"6-5-39-50057","QUKE",36,0
"6-5-39-50057","QUKE",37,0
"6-5-39-50057","QUKE",38,0
"6-5-39-50057","QUKE",39,0
"6-5-39-50057","QUKE",40,0
"6-5-39-50057","QUKE",41,0
"6-5-39-50057","QUKE",42,0
"6-5-39-50057","QUKE",43,0
"6-5-39-50057","QUKE",44,0
"6-5-39-50057","QUKE",45,0
"6-5-39-50057","QUKE",46,0
"6-5-39-50057","QUKE",47,0
"6-5-39-50057","QUKE",48,0
"6-5-39-50057","QUKE",49,0
"6-5-39-50057","QUKE",50,0
"6-5-39-50057","QUKE",51,0
"6-5-39-50057","QUKE",52,0
"6-5-39-50057","QUKE",53,0
"6-5-39-50057","QUKE",54,0
"6-6-65-51672","ABCO",1,0
"6-6-65-51672","ABCO",2,0
"6-6-65-51672","ABCO",3,0
"6-6-65-51672","ABCO",4,0
"6-6-65-51672","ABCO",5,0
"6-6-65-51672","ABCO",6,0
"6-6-65-51672","ABCO",7,0
"6-6-65-51672","ABCO",8,0
"6-6-65-51672","ABCO",9,0
"6-6-65-51672","ABCO",10,0
"6-6-65-51672","ABCO",11,0
"6-6-65-51672","ABCO",12,0
"6-6-65-51672","ABCO",13,0
"6-6-65-51672","ABCO",14,0
"6-6-65-51672","ABCO",15,0
"6-6-65-51672","ABCO",16,0
"6-6-65-51672","ABCO",17,0
"6-6-65-51672","ABCO",18,0
"6-6-65-51672","ABCO",19,0
"6-6-65-51672","ABCO",20,0
"6-6-65-51672","ABCO",21,0
"6-6-65-51672","ABCO",22,0
"6-6-65-51672","ABCO",23,0
"6-6-65-51672","ABCO",24,0
"6-6-65-51672","ABCO",25,0
"6-6-65-51672","ABCO",26,0
"6-6-65-51672","ABCO",27,0
"6-6-65-51672","ABCO",28,0
"6-6-65-51672","ABCO",29,0
"6-6-65-51672","ABCO",30,0
"6-6-65-51672","ABCO",31,0
"6-6-65-51672","ABCO",32,0
"6-6-65-51672","ABCO",33,0
"6-6-65-51672","ABCO",34,0
"6-6-65-51672","ABCO",35,0
"6-6-65-51672","ABCO",36,0
"6-6-65-51672","ABCO",37,0
"6-6-65-51672","ABCO",38,0
"6-6-65-51672","ABCO",39,0
"6-6-65-51672","ABCO",40,0
"6-6-65-51672","ABCO",41,0
"6-6-65-51672","ABCO",42,0
"6-6-65-51672","ABCO",43,0
"6-6-65-51672","ABCO",44,0
"6-6-65-51672","ABCO",45,0
"6-6-65-51672","ABCO",46,0
"6-6-65-51672","ABCO",47,0
"6-6-65-51672","ABCO",48,0
"6-6-65-51672","ABCO",49,0
"6-6-65-51672","ABCO",50,0
"6-6-65-51672","ABCO",51,0
"6-6-65-51672","ABCO",52,0
"6-6-65-51672","ABCO",53,0
"6-6-65-51672","ABCO",54,0
"6-6-65-51672","CADE27",1,0
"6-6-65-51672","CADE27",2,0
"6-6-65-51672","CADE27",3,0
"6-6-65-51672","CADE27",4,0
"6-6-65-51672","CADE27",5,0
"6-6-65-51672","CADE27",6,0
"6-6-65-51672","CADE27",7,0
"6-6-65-51672","CADE27",8,0
"6-6-65-51672","CADE27",9,0
"6-6-65-51672","CADE27",10,0
"6-6-65-51672","CADE27",11,0
"6-6-65-51672","CADE27",12,0
"6-6-65-51672","CADE27",13,0
"6-6-65-51672","CADE27",14,0
"6-6-65-51672","CADE27",15,0
"6-6-65-51672","CADE27",16,0
"6-6-65-51672","CADE27",17,0
"6-6-65-51672","CADE27",18,0
"6-6-65-51672","CADE27",19,0
"6-6-65-51672","CADE27",20,0
"6-6-65-51672","CADE27",21,0
"6-6-65-51672","CADE27",22,0
"6-6-65-51672","CADE27",23,0
"6-6-65-51672","CADE27",24,0
"6-6-65-51672","CADE27",25,0
"6-6-65-51672","CADE27",26,0
"6-6-65-51672","CADE27",27,0
"6-6-65-51672","CADE27",28,0
"6-6-65-51672","CADE27",29,0
"6-6-65-51672","CADE27",30,0
"6-6-65-51672","CADE27",31,0
"6-6-65-51672","CADE27",32,0
"6-6-65-51672","CADE27",33,0
"6-6-65-51672","CADE27",34,0
"6-6-65-51672","CADE27",35,0
"6-6-65-51672","CADE27",36,0
"6-6-65-51672","CADE27",37,0
"6-6-65-51672","CADE27",38,0
"6-6-65-51672","CADE27",39,0
"6-6-65-51672","CADE27",40,0
"6-6-65-51672","CADE27",41,0
"6-6-65-51672","CADE27",42,0
"6-6-65-51672","CADE27",43,0
"6-6-65-51672","CADE27",44,0
"6-6-65-51672","CADE27",45,0
"6-6-65-51672","CADE27",46,0
"6-6-65-51672","CADE27",47,0
"6-6-65-51672","CADE27",48,0
"6-6-65-51672","CADE27",49,0
"6-6-65-51672","CADE27",50,0
"6-6-65-51672","CADE27",51,0
"6-6-65-51672","CADE27",52,0
"6-6-65-51672","CADE27",53,0
"6-6-65-51672","CADE27",54,0
"6-6-65-51672","OTHER",1,0
"6-6-65-51672","OTHER",2,0
"6-6-65-51672","OTHER",3,0
"6-6-65-51672","OTHER",4,0
"6-6-65-51672","OTHER",5,0
"6-6-65-51672","OTHER",6,0
"6-6-65-51672","OTHER",7,0
"6-6-65-51672","OTHER",8,0
"6-6-65-51672","OTHER",9,0
"6-6-65-51672","OTHER",10,0
"6-6-65-51672","OTHER",11,0
"6-6-65-51672","OTHER",12,0
"6-6-65-51672","OTHER",13,0
"6-6-65-51672","OTHER",14,0
"6-6-65-51672","OTHER",15,0
"6-6-65-51672","OTHER",16,0
"6-6-65-51672","OTHER",17,0
"6-6-65-51672","OTHER",18,0
"6-6-65-51672","OTHER",19,0
"6-6-65-51672","OTHER",20,0
"6-6-65-51672","OTHER",21,0
"6-6-65-51672","OTHER",22,0
"6-6-65-51672","OTHER",23,0
"6-6-65-51672","OTHER",24,0
"6-6-65-51672","OTHER",25,0
"6-6-65-51672","OTHER",26,0
"6-6-65-51672","OTHER",27,0
"6-6-65-51672","OTHER",28,0
"6-6-65-51672","OTHER",29,0
"6-6-65-51672","OTHER",30,0
"6-6-65-51672","OTHER",31,0
"6-6-65-51672","OTHER",32,0
"6-6-65-51672","OTHER",33,0
"6-6-65-51672","OTHER",34,0
"6-6-65-51672","OTHER",35,0
"6-6-65-51672","OTHER",36,0
"6-6-65-51672","OTHER",37,0
"6-6-65-51672","OTHER",38,0
"6-6-65-51672","OTHER",39,0
"6-6-65-51672","OTHER",40,0
"6-6-65-51672","OTHER",41,0
"6-6-65-51672","OTHER",42,0
"6-6-65-51672","OTHER",43,0
"6-6-65-51672","OTHER",44,0
"6-6-65-51672","OTHER",45,0
"6-6-65-51672","OTHER",46,0
"6-6-65-51672","OTHER",47,0
"6-6-65-51672","OTHER",48,0
"6-6-65-51672","OTHER",49,0
"6-6-65-51672","OTHER",50,0
"6-6-65-51672","OTHER",51,0
"6-6-65-51672","OTHER",52,0
"6-6-65-51672","OTHER",53,0
"6-6-65-51672","OTHER",54,0
"6-6-65-51672","PILA",1,0
"6-6-65-51672","PILA",2,0
"6-6-65-51672","PILA",3,0
"6-6-65-51672","PILA",4,0
"6-6-65-51672","PILA",5,0
"6-6-65-51672","PILA",6,0
"6-6-65-51672","PILA",7,0
"6-6-65-51672","PILA",8,0
"6-6-65-51672","PILA",9,0
"6-6-65-51672","PILA",10,0
"6-6-65-51672","PILA",11,0
"6-6-65-51672","PILA",12,0
"6-6-65-51672","PILA",13,0
"6-6-65-51672","PILA",14,0
"6-6-65-51672","PILA",15,0
"6-6-65-51672","PILA",16,0
"6-6-65-51672","PILA",17,0
"6-6-65-51672","PILA",18,0
"6-6-65-51672","PILA",19,0
"6-6-65-51672","PILA",20,0
"6-6-65-51672","PILA",21,0
"6-6-65-51672","PILA",22,0
"6-6-65-51672","PILA",23,0
"6-6-65-51672","PILA",24,0
"6-6-65-51672","PILA",25,0
"6-6-65-51672","PILA",26,0
"6-6-65-51672","PILA",27,0
"6-6-65-51672","PILA",28,0
"6-6-65-51672","PILA",29,0
"6-6-65-51672","PILA",30,0
"6-6-65-51672","PILA",31,0
"6-6-65-51672","PILA",32,0
"6-6-65-51672","PILA",33,0
"6-6-65-51672","PILA",34,0
"6-6-65-51672","PILA",35,0
"6-6-65-51672","PILA",36,0
"6-6-65-51672","PILA",37,0
"6-6-65-51672","PILA",38,0
"6-6-65-51672","PILA",39,0
"6-6-65-51672","PILA",40,0
"6-6-65-51672","PILA",41,0
"6-6-65-51672","PILA",42,0
"6-6-65-51672","PILA",43,0
"6-6-65-51672","PILA",44,0
"6-6-65-51672","PILA",45,0
"6-6-65-51672","PILA",46,0
"6-6-65-51672","PILA",47,0
"6-6-65-51672","PILA",48,0
"6-6-65-51672","PILA",49,0
"6-6-65-51672","PILA",50,0
"6-6-65-51672","PILA",51,0
"6-6-65-51672","PILA",52,0
"6-6-65-51672","PILA",53,0
"6-6-65-51672","PILA",54,0
"6-6-65-51672","PIPO",1,0
"6-6-65-51672","PIPO",2,0
"6-6-65-51672","PIPO",3,0
"6-6-65-51672","PIPO",4,0
"6-6-65-51672","PIPO",5,0
"6-6-65-51672","PIPO",6,0
"6-6-65-51672","PIPO",7,0
"6-6-65-51672","PIPO",8,0
"6-6-65-51672","PIPO",9,0
"6-6-65-51672","PIPO",10,0
"6-6-65-51672","PIPO",11,0
"6-6-65-51672","PIPO",12,0
"6-6-65-51672","PIPO",13,0
"6-6-65-51672","PIPO",14,0
"6-6-65-51672","PIPO",15,0
"6-6-65-51672","PIPO",16,0
"6-6-65-51672","PIPO",17,0
"6-6-65-51672","PIPO",18,0
"6-6-65-51672","PIPO",19,0
"6-6-65-51672","PIPO",20,0
"6-6-65-51672","PIPO",21,0
"6-6-65-51672","PIPO",22,0
"6-6-65-51672","PIPO",23,0
"6-6-65-51672","PIPO",24,0
"6-6-65-51672","PIPO",25,0
"6-6-65-51672","PIPO",26,0
"6-6-65-51672","PIPO",27,0
"6-6-65-51672","PIPO",28,0
"6-6-65-51672","PIPO",29,0
"6-6-65-51672","PIPO",30,0
"6-6-65-51672","PIPO",31,0
"6-6-65-51672","PIPO",32,0
"6-6-65-51672","PIPO",33,0
"6-6-65-51672","PIPO",34,0
"6-6-65-51672","PIPO",35,0
"6-6-65-51672","PIPO",36,0
"6-6-65-51672","PIPO",37,0
"6-6-65-51672","PIPO",38,0
"6-6-65-51672","PIPO",39,0
"6-6-65-51672","PIPO",40,0
"6-6-65-51672","PIPO",41,0
"6-6-65-51672","PIPO",42,0
"6-6-65-51672","PIPO",43,0
"6-6-65-51672","PIPO",44,0
"6-6-65-51672","PIPO",45,0
"6-6-65-51672","PIPO",46,0
"6-6-65-51672","PIPO",47,0
"6-6-65-51672","PIPO",48,0
"6-6-65-51672","PIPO",49,0
"6-6-65-51672","PIPO",50,0
"6-6-65-51672","PIPO",51,0
"6-6-65-51672","PIPO",52,0
"6-6-65-51672","PIPO",53,0
"6-6-65-51672","PIPO",54,0
"6-6-65-51672","PSME",1,0
"6-6-65-51672","PSME",2,0
"6-6-65-51672","PSME",3,0
"6-6-65-51672","PSME",4,0
"6-6-65-51672","PSME",5,0
"6-6-65-51672","PSME",6,0
"6-6-65-51672","PSME",7,0
"6-6-65-51672","PSME",8,0
"6-6-65-51672","PSME",9,0
"6-6-65-51672","PSME",10,0
"6-6-65-51672","PSME",11,0
"6-6-65-51672","PSME",12,0
"6-6-65-51672","PSME",13,0
"6-6-65-51672","PSME",14,0
"6-6-65-51672","PSME",15,0
"6-6-65-51672","PSME",16,0
"6-6-65-51672","PSME",17,0
"6-6-65-51672","PSME",18,0
"6-6-65-51672","PSME",19,0
"6-6-65-51672","PSME",20,0
"6-6-65-51672","PSME",21,0
"6-6-65-51672","PSME",22,0
"6-6-65-51672","PSME",23,0
"6-6-65-51672","PSME",24,0
"6-6-65-51672","PSME",25,0
"6-6-65-51672","PSME",26,0
"6-6-65-51672","PSME",27,0
"6-6-65-51672","PSME",28,0
"6-6-65-51672","PSME",29,0
"6-6-65-51672","PSME",30,0
"6-6-65-51672","PSME",31,0
"6-6-65-51672","PSME",32,0
"6-6-65-51672","PSME",33,0
"6-6-65-51672","PSME",34,0
"6-6-65-51672","PSME",35,0
"6-6-65-51672","PSME",36,0
"6-6-65-51672","PSME",37,0
"6-6-65-51672","PSME",38,0
"6-6-65-51672","PSME",39,0
"6-6-65-51672","PSME",40,0
"6-6-65-51672","PSME",41,0
"6-6-65-51672","PSME",42,0
"6-6-65-51672","PSME",43,0
"6-6-65-51672","PSME",44,0
"6-6-65-51672","PSME",45,0
"6-6-65-51672","PSME",46,0
"6-6-65-51672","PSME",47,0
"6-6-65-51672","PSME",48,0
"6-6-65-51672","PSME",49,0
"6-6-65-51672","PSME",50,0
"6-6-65-51672","PSME",51,0
"6-6-65-51672","PSME",52,0
"6-6-65-51672","PSME",53,0
"6-6-65-51672","PSME",54,0
"6-6-65-51672","QUKE",1,0
"6-6-65-51672","QUKE",2,0
"6-6-65-51672","QUKE",3,0
"6-6-65-51672","QUKE",4,0
"6-6-65-51672","QUKE",5,0
"6-6-65-51672","QUKE",6,0
"6-6-65-51672","QUKE",7,0
"6-6-65-51672","QUKE",8,0
"6-6-65-51672","QUKE",9,0
"6-6-65-51672","QUKE",10,0
"6-6-65-51672","QUKE",11,0
"6-6-65-51672","QUKE",12,0
"6-6-65-51672","QUKE",13,0
"6-6-65-51672","QUKE",14,0
"6-6-65-51672","QUKE",15,0
"6-6-65-51672","QUKE",16,0
"6-6-65-51672","QUKE",17,0
"6-6-65-51672","QUKE",18,0
"6-6-65-51672","QUKE",19,0
"6-6-65-51672","QUKE",20,0
"6-6-65-51672","QUKE",21,0
"6-6-65-51672","QUKE",22,0
"6-6-65-51672","QUKE",23,0
"6-6-65-51672","QUKE",24,0
"6-6-65-51672","QUKE",25,0
"6-6-65-51672","QUKE",26,0
"6-6-65-51672","QUKE",27,0
"6-6-65-51672","QUKE",28,0
"6-6-65-51672","QUKE",29,0
"6-6-65-51672","QUKE",30,0
"6-6-65-51672","QUKE",31,0
"6-6-65-51672","QUKE",32,0
"6-6-65-51672","QUKE",33,0
"6-6-65-51672","QUKE",34,0
"6-6-65-51672","QUKE",35,0
